Email_Text,Category
"Your job recommendations from LinkedIn
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌

Top job picks for you
      Machine Learning Engineer
 Alexa Translations · Bangladesh
           Actively recruiting
                     Easy Apply

      Senior Python Developer
 filerskeepers · Bangladesh
           Actively recruiting
                     Easy Apply

      Innovation Specialist
 International Rescue Committee · Cox’s Bazar Chattogram
      Bangladesh
         Be one of the first 19 applicants

      Programme Policy Officer (DRR) NOA
 World Food Programme · Cox’s Bazar Chattogram Bangladesh
           Actively recruiting

      Senior Livelihood and Skill Officer (Coordination) UNOPS IICA3
 Cox's Bazar
      UNHCR the UN Refugee Agency · Cox’s Bazar Chattogram Bangladesh
           Actively recruiting

      Researcher Education
 International Rescue Committee · Cox’s Bazar Chattogram
      Bangladesh
           Actively recruiting
See all jobs

  
See jobs where you’re a top applicant
      Try Premium for free

    This email was intended for Riad Uddin (Student at Chittagong
    University of Engineering and Technology) Learn why we included
    this

    You are receiving Jobs You Might Be Interested In emails

    Manage recommendations  ·   Unsubscribe  ·   Help

    © 2022 LinkedIn Ireland Unlimited Company Wilton Plaza Wilton
    Place Dublin 2 LinkedIn is a registered business name of
    LinkedIn Ireland Unlimited Company LinkedIn and the LinkedIn
    logo are registered trademarks of LinkedIn
",Social
"  Habib Khan Mahdi sent you a message 12 Aug 02:09 AM     View message Go to
profile

                               Messenger

    Habib Khan Mahdi sent you a message
                                12 Aug 02:09 AM

             View message
             Go to profile

    This message was sent to rrriaduddin@gmailcom If you don't want to
    receive these emails from Meta in the future please unsubscribe
    Meta Platforms Inc Attention: Community Support 1 Facebook Way
    Menlo Park CA 94025
    To help keep your account secure please don't forward this email Learn
    more
",Social
"  Habib Khan Mahdi sent you a message 12 Aug 03:16 AM     View message Go to
profile

                               Messenger

    Habib Khan Mahdi sent you a message
                                12 Aug 03:16 AM

             View message
             Go to profile

    This message was sent to rrriaduddin@gmailcom If you don't want to
    receive these emails from Meta in the future please unsubscribe
    Meta Platforms Inc Attention: Community Support 1 Facebook Way
    Menlo Park CA 94025
    To help keep your account secure please don't forward this email Learn
    more
",Social
"  M H Shahriar tagged you in IMPOK Mechanical(AE) Job Study
BUET/CUET/RUET/KUET/MIST/IUT/AUST/DUET        M H Shahriar posted in IMPOK
Mechanical(AE) Job Study BUET/CUET/RUET/KUET/MIST/IUT/AUST/DUET 12 August at
08:01   #jobcoaching #assistantengineer #BPDB #nondept @everyone অবশেষে আপনাদের
প্রতিক্ষিত BPDB এর কোর্সটা শুরু করতে যাচ্ছি। কোর্সের বৈশিষ্ট্যঃ ১) ফুল কোর্সে
অ্যাডমিট হওয়া ক্যান্ডিডেটরা তাদের রেগুলার ক্লাস পারফরম্যান্স ভাল করে রিটেনে না
টিকলে ৬০% ক্যাশব্যাক পাবে ইনশাআল্লাহ ২) সকলের(ME/CE/EEE/CSE/PME/IPE/etc) জন্যই
ননডিপার্টমেন্টাল কোর্স উন্মুক্ত ৩) পিডিবি পরীক্ষা পর্যন্ত কার্যক্রম চলবে
ইনশাআল্লাহ ★★Admission Deadline 14/August/22★★ ★ক্লাস আগামী সপ্তাহেই শুরু হবে
ইনশাআল্লাহ★ কমেন্টে কিছু ডেমো ক্লাস ও ভিডিও দেয়া হলো ★সকলেই পরিচিতদের সাথে শেয়ার
করুন★ ★বিশেষ ডিসকাউন্টঃ ১)একসাথে 5 পেমেন্টে ২)ভার্সিটি অনুযায়ী ইত্যাদি★ Best
wishes🤲🤲🤲🤲 ★অ্যাডমিট হতে পিকচারে দেয়া Admission Process অনুসরণ করে মেসেঞ্জারে নক
দিন★    Like Comment

                         Facebook

    M H Shahriar tagged you in IMPOK Mechanical(AE) Job Study
    BUET/CUET/RUET/KUET/MIST/IUT/AUST/DUET

                M H Shahriar posted in IMPOK Mechanical(AE) Job Study
           BUET/CUET/RUET/KUET/MIST/IUT/AUST/DUET
                12 August at 08:01

    #jobcoaching #assistantengineer #BPDB #nondept @everyone
    অবশেষে আপনাদের প্রতিক্ষিত BPDB এর কোর্সটা শুরু করতে যাচ্ছি। কোর্সের
    বৈশিষ্ট্যঃ
    ১) ফুল কোর্সে অ্যাডমিট হওয়া ক্যান্ডিডেটরা তাদের রেগুলার ক্লাস
    পারফরম্যান্স ভাল করে রিটেনে না টিকলে ৬০% ক্যাশব্যাক পাবে ইনশাআল্লাহ
    ২) সকলের(ME/CE/EEE/CSE/PME/IPE/etc) জন্যই ননডিপার্টমেন্টাল কোর্স
    উন্মুক্ত
    ৩) পিডিবি পরীক্ষা পর্যন্ত কার্যক্রম চলবে ইনশাআল্লাহ

    ★★Admission Deadline 14/August/22★★

    ★ক্লাস আগামী সপ্তাহেই শুরু হবে ইনশাআল্লাহ★
    কমেন্টে কিছু ডেমো ক্লাস ও ভিডিও দেয়া হলো
    ★সকলেই পরিচিতদের সাথে শেয়ার করুন★
    ★বিশেষ ডিসকাউন্টঃ ১)একসাথে 5 পেমেন্টে ২)ভার্সিটি অনুযায়ী ইত্যাদি★
    Best wishes🤲🤲🤲🤲

    ★অ্যাডমিট হতে পিকচারে দেয়া Admission Process অনুসরণ করে মেসেঞ্জারে নক
    দিন★

     Like                        Comment

           View on Facebook                     Edit Email Settings

    This message was sent to rrriaduddin@gmailcom If you don't want to
    receive these emails from Meta in the future please unsubscribe
    Meta Platforms Inc Attention: Community Support 1 Facebook Way
    Menlo Park CA 94025
    To help keep your account secure please don't forward this email Learn
    more
",Social
"Dear student
To log in into CUET moodle please click in the following link
http://1039912822/moodle/
here you should use your ""student id""(Ex: 1901001) as moodle username and
""Ucstudent id""(ex: Uc1901001) as your moodle password
Note: In student id keyword you should be used your own CUET student id
example
Username:  1901001
Password:  Uc1901001

Thanks
Md Akber Hossain
Assistant Programmer
IICT CUET
Cell:+8801873212178",Forums
"please see this attachment
Kind Regards
Md Abdur Rahman
Lecturer
Department of Mechatronics & Industrial Engineering (MIE)
Chittagong University of Engineering & Technology (CUET)
Chattogram4349
Mobile: +8801683215377
Email: abdurrahman@cuetacbd
           kakoncuet9@gmailcom
Web: https://wwwcuetacbd/members/488

 Forwarded message 
From: mohamadabu sadatarif <mohamadabusadatarif1986@gmailcom>
Date: Tue Dec 1 2020 at 12:47 PM
Subject: Softloan Notice
To: mmrahmancuet@gmailcom <mmrahmancuet@gmailcom> homayun@cuetacbd
<homayun@cuetacbd> <shafwat@cuetacbd> abdurrahman@cuetacbd
<abdurrahman@cuetacbd> abdusshabur@cuetacbd <abdusshabur@cuetacbd>
stsrtway@gmailcom <stsrtway@gmailcom> <hridoy@cuetacbd>

 Attachment DSW Noticepdf 

 End of attachment ",Forums
"#About_soft_loan_from_CUET
#updated_list
Note: Attached list of the earlier email's been corrected in this mail
Dear Students (The students who have applied for the soft loan)
please check the picture carefully to see whether you are enlisted to have the
soft loan or not
If you find your information in the list fill up the following google form as
soon as possible: https://formsgle/RiCYzM3yyFKtwgBVA",Forums
"Dear Student
Greetings
Please check out the notice attached herewith
Thank you
Regards
Sanjeeb Roy
Lecturer MIE CUET",Forums
"ArtyLeaf একটি বাংলাদেশী মার্কেট প্লেস যেখানে আপনি বিভিন্ন আর্টস ও ক্রাফটস আইটেম
ক্রয় ও বিক্রয় করতে পারবেন এবং নিজেকে শিল্পী হিসেবে গড়ে তুলতে পারবেন।
*** ArtyLeaf এর উদ্দেশ্য কি?
উঃ দেশের হস্তশিল্প আর্ট ক্রাফট পেইন্টিং ডিজিটাল আর্ট মিউজিক আর্টের বিভিন্ন
উপকরণ তথা শিল্পের সাথে সংশ্লিষ্ট সবকিছুকে এক জায়গায় সংঘবদ্ধ করাই ArtyLeaf এর
উদ্দেশ্য।

*** ArtyLeaf থেকে আপনি কিভাবে উপকৃত হবেন?
উঃ => আপনি যদি শিল্পী হয়ে থাকেন অথবা শিল্প সম্পর্কিত যেকোনো ব্যবসার সাথে
সম্পৃক্ত থাকেন তবে আপনার প্রোডাক্টসমূহ ArtyLeaf এর মাধ্যমে বিক্রি করুন সম্পূর্ণ
০% কমিশনে।
=> ArtyLeaf থেকে আপনি পছন্দ অনুযায়ী আপনার প্রিয় শিল্পপণ্য/শিল্পসামগ্রী ক্রয় করতে
পারেন এবং ডিজিটাল পেমেন্ট গেটওয়ে এর সাহায্য অগ্রীম চার্জ প্রদান করতে পারেন।

To know more:  Home  Arty Leaf
Facebook Page: Artyleafcom


       Arty Leaf

       Feel the Flavour of Arts

       wwwartyleafcom

       +8801533127808

         ",Forums
"সুপ্রিয় শিক্ষার্থী

আশাকরি করোনা পরিস্থিতিতে সকলে সুস্থ্য আছেন।

সার্বিক পরিস্থিতি বিবেচনায় বিগত ১৫/১২/২০২০ তারিখের বিশ্ববিদ্যালয়ের একাডেমিক
কাউন্সিল এর ১২৪ তম (জরুরী) সভায় আগামী ৩২৮ জানুয়ারী ২০২০ সময়কালে অত্র
বিশ্ববিদ্যালয় এর Outgoing batch সমুহের সেমিষ্টার ফাইনাল পরীক্ষা অফলাইন/স্বশরীরে
গ্রহন করার সিদ্ধান্ত গৃহীত হয়। পরবর্তীতে বিভিন্ন বিভাগের শিক্ষার্থীদের আবেদন এর
প্রেক্ষিতে অদ্য (২৪/১২/২০২০) এ বিশ্ববিদ্যালয় এর একটি প্রশাসনিক সভায় সকল
শিক্ষার্থীদের মতামত গ্রহন করার সিদ্ধান্ত গৃহীত হয়। এ বিষয়ে আপনার মুল্যবান মতামত
আগামী ২৭/১২/২২০ (রবিবার) সকাল ১০:০০ ঘটিকার মধ্যে প্রদান করার জন্য নির্দেশনা
প্রদান করা হল। উল্লেখ্য যে সকল মতামত গোপনীয় থাকবে।
Please find below the link for filling google form
https://docsgooglecom/forms/d/e/1FAIpQLSeqb7rX7NmQhsBlT8n_VerzpERerlxP9HQrvkiUxHilggMOg/viewform?usp=pp_url
Stay Safe
Registrar ( Ad Charge) CUET",Forums
"Dear students please print this complete your registration  then scan again
and ask your friend (those who are staying near CUET) to ensure signature from
the head
Kind Regards
Md Abdur Rahman
Lecturer
Department of Mechatronics & Industrial Engineering (MIE)
Chittagong University of Engineering & Technology (CUET)
Chattogram4349
Mobile: +8801683215377
Email: abdurrahman@cuetacbd
           kakoncuet9@gmailcom
Web: https://wwwcuetacbd/members/488

 Forwarded message 
From: Sabul Chandra Das <sabulcuet2017@gmailcom>
Date: Mon Feb 1 2021 at 1:34 PM
Subject: registration Form
To: <kakoncuet9@gmailcom>
Cc: <abdurrahman@cuetacbd>",Forums
"Kind Regards
Md Abdur Rahman
Lecturer
Department of Mechatronics & Industrial Engineering (MIE)
Chittagong University of Engineering & Technology (CUET)
Chattogram4349
Mobile: +8801683215377
Email: abdurrahman@cuetacbd
           kakoncuet9@gmailcom
Web: https://wwwcuetacbd/members/488

 Forwarded message 
From: mohamadabu sadatarif <mohamadabusadatarif1986@gmailcom>
Date: Thu Feb 11 2021 at 3:23 PM
Subject: Exam Schedule
To: mmrahmancuet@gmailcom <mmrahmancuet@gmailcom> homayun@cuetacbd
<homayun@cuetacbd> abdurrahman@cuetacbd <abdurrahman@cuetacbd>
abdusshabur@cuetacbd <abdusshabur@cuetacbd> <shafwat@cuetacbd>
<hridoy@cuetacbd>

 Attachment 15 Batch Routinpdf 

 End of attachment ",Forums
"Dear all
Please see the attachment YOu can communicate with the respective teachers
Thank you
Kind Regards
Md Abdur Rahman
Lecturer
Department of Mechatronics & Industrial Engineering (MIE)
Chittagong University of Engineering & Technology (CUET)
Chattogram4349
Mobile: +8801683215377
Email: abdurrahman@cuetacbd
           kakoncuet9@gmailcom
Web: https://wwwcuetacbd/members/488

 Attachment MIE402_TitleofThesisnProject_withInternalpdf 
                                                    Department of Mechatronics and Industrial Engineering
                                                            Chittagong University of Engineering and Technology
                                                                            Chattogram– 4349

                                                                      MIE404 (Project and Thesis – II)

      Student
Sl                     Name                                     Title of the Project and Thesis                            Internal (Supervisor)              External
        ID

1    1509001   Md Mizanul Islam       Smart Room Monitoring and Controlling System Using Internet of Thing (IoT)           Md Abdur Rahman              Humayun Kabir
                                        A Supportive System For Visually Impaired Person Implementing Obstacle
2    1509002   Asiful Haque Joarder                                                                                          Md Abdur Rahman          Dr Kazi Afzalur Rahman
                                        Detection
                                                                                                                         Shafwat Nazifa Prof Dr Md
3    1509004   Israt Sharmin Dola      An Intelligent Traffic Signal Control System Using Fuzzy Logic                                                   Md Abdur Rahman
                                                                                                                              Mizanur Rahman
4    1509005   Md Neamot Tarik        A PLC Based Automatic Bottle Filling and Capping System                               Homayun Kabir              Md Abdur Rahman

5    1509006   Sourav Raxit            Detection of Spurious and Substandard Drugs Using Blockchain                    Humayun KabirShafwat Nazifa    Dr Sajal Chandra Banik

6    1509007   Masud Ahmed Rifat       Remotely Controllable Driverless Vehicle Equipped with Computer Vision System        Md Abdur Rahman              Humayun Kabir

7    1509008   Md Iftekher Hossain    Designing A Home Security System with Social Interaction                              Homayun Kabir            Dr Kazi Afzalur Rahman

8    1509009   Md Ahesan Kabir        A Robotic Arm with Four Degree of Freedom for Picking and Placing an Object       Dr Kazi Afzalur Rahman          Humayun Kabir

9    1509010   Zawad Khanmojlish       Arduino Based Colored ObjectoSortometer                                             Md Abdus Shabur            Md Abdur Rahman
                Kazi Safayet Md
10   1509012                           Glaucoma Detection Using Histogram of Oriented Gradient Features                     Md Imteaz Ahmed          Dr Kazi Afzalur Rahman
                Shabbir
11   1509014   Jobair Hossain Gourob   A Robotic Hand: Controlled with Vision Based Hand Gesture Recognition System            Afnan Hasan                Shafwat Nazifa
                                        Exploring The Underwater World and Enhancing Marine Security by Using
12   1509015   Tanvir Rahman                                                                                                  Homayun Kabir                 Afnan Hasan
                                        Remotely Operated Underwater Vehicle
13   1509016   SMFahim Faisal        Development of Readiness and Maturity Model for Industry 40                       Dr Sajal Chandra Banik         Shafwat Nazifa
                                                  Department of Mechatronics and Industrial Engineering
                                                          Chittagong University of Engineering and Technology
                                                                          Chattogram– 4349

                                                                    MIE404 (Project and Thesis – II)

      Student
Sl                     Name                                   Title of the Project and Thesis                            Internal (Supervisor)           External
        ID

14   1509018   Marzan Alam                                                                                             Dr Kazi Afzalur Rahman        Shafwat Nazifa

15   1509019   Protyoy Dhar          IoT Based Industrial Safety And Security System Using Arduino                    Dr Kazi Afzalur Rahman        Humayun Kabir
                                      Smart Agriculture Field Monitoring System Based on Cloud Computing with Anti
16   1509020   SM Parvez Ahmed                                                                                          Md Imteaz Ahmed           Md Abdus Shabur
                                      Theft Storehouse
17   1509021   S M Saifullah Arman   Automated Car Parking System                                                      Dr Sajal Chandra Banik     Md Abdur Rahman
                                      Design and Fabrication of Automatic Color and Weight Based Sorting System on
18   1509022   Tasnuva Jahan Nuva                                                                                         Md Imteaz Ahmed            Shafwat Nazifa
                                      Conveyor Belt
19   1509023   Junayed Rahman Khan   Automatic Color Sorting Machine Using Image Processing                              Md Abdur Rahman        Dr Kazi Afzalur Rahman

20   1509024   Nishad Tasnim         Autonomous and Remote Controlled Robot using IoT                                      Homayun Kabir         Dr Sajal Chandra Banik

21   1509025   Fahad Ahmed           A Robotic Hand Controlled with Data Glove Hand Gesture Recognition System        Dr Kazi Afzalur Rahman       Md Abdus Shabur
                Md Rakibul Islam     Kinematics analysis Workspace Calculation Motion Control and Simulation of an
22   1509026                                                                                                                Homayun Kabir         Dr Sajal Chandra Banik
                Prince                Automated 3 DOF Robotic Manipulator
                                                                                                                        Md Abdur RahmanShafwat
23   1509027   Md Anisur Rahman     Eye Movement Controlled Wheelchair for Disable People                                                           Humayun Kabir
                                                                                                                                 Nazifa
                                                                                                                        Md Abdus ShaburShafwat
24   1509028   Pranta Sen Gupta      Validation of Academic Certificates Using Block Chain Technology                                            Dr Sajal Chandra Banik
                                                                                                                                 Nazifa
                Md Nasiful Haque
25   1509029                         An Automatic Attendance Monitoring System with Facial Recognition                   Md Imteaz Ahmed            Humayun Kabir
                Chowdhury
26   1509030   Humaira Tasnim        A Smart Walking Stick for Visually Impaired People                                    Homayun Kabir              Afnan Hasan

 End of attachment ",Forums
